NIP;TIT;ANYCOM;ING_INGRESO;ING_NOTA;ING_CONV;ING_EST;ING_CUPO;CURSO_TITULADO;EDAD;SEXO;ESTUDIS_P;ESTUDIS_M;CRE_RECON_INI;NUMPRE
679186;182;2020;NAP;12,248;J;10;G;;17;V;4;3;72;4
678736;156;2020;NAP;11,066;J;10;G;;17;V;3;3;48;1
679197;158;2020;NAP;12,404;J;10;G;;18;M;3;2;42;2
678744;156;2020;NAP;10,882;J;10;G;;18;V;4;5;0;1
679959;158;2020;BMA;12,398;J;10;G;;17;V;5;5;;2
678870;156;2020;BMA;11,448;J;10;G;;17;M;4;4;;2
678763;156;2020;NAP;11,352;J;10;G;;18;V;4;5;60;1
679900;158;2020;NAP;11,162;J;10;G;;18;V;5;5;6;4
679973;158;2020;NAP;11,262;J;10;G;;17;M;3;4;60;2
678616;156;2020;BMA;10,79;J;10;G;;18;V;4;5;;4
678784;156;2020;NAP;12,417;J;10;G;;18;V;4;3;60;1
679858;158;2020;NAP;12,592;J;10;G;;18;M;5;5;60;1
678722;156;2020;NAP;10,28;J;10;G;;17;V;4;3;0;2
678432;156;2020;NAP;11,508;J;10;G;;17;V;3;5;42;2
36312;156;2020;NLE;6,5;J;4;T;;43;M;2;2;0;1
678848;156;2020;;12,21;J;10;G;;;V;;;;6
678414;156;2020;NAP;12,582;J;10;G;;18;V;4;4;60;3
678785;156;2020;NAP;11,876;J;11;G;;17;V;5;4;30;6
683937;156;2020;NAP;9,744;J;10;G;;18;V;4;5;42;1
678425;156;2020;NAP;11,378;J;10;G;;17;V;4;5;60;13
660135;156;2020;;;;;;;21;V;6;5;;1
678825;156;2020;NAP;11,52;J;10;G;;18;V;5;4;60;1
685973;156;2020;NLE;9,464;J;10;G;;18;V;5;5;12;1
679217;156;2020;NAP;12,711;J;10;G;;17;V;5;5;63;3
678847;156;2020;NAP;10,23;J;10;G;;18;V;5;5;36;1
682695;156;2020;NAP;10,12;J;5;G;;20;V;4;4;54;1
679219;182;2020;;12,349;J;10;G;;;V;;;;1
678693;156;2020;NAP;11,04;J;10;G;;18;V;4;4;60;1
679215;156;2020;NAP;13,08;J;10;G;;18;V;4;5;63;2
678748;156;2020;NAP;13,022;J;10;G;;18;V;4;3;60;1
678760;156;2020;NAP;10,507;J;10;G;;17;V;5;5;60;1
678445;156;2020;NAP;11,254;J;10;G;;17;V;4;4;60;1
678756;156;2020;NAP;10,418;J;10;G;;18;M;3;4;54;1
647501;156;2020;;9,626;J;10;G;;;;;;;4
679974;158;2020;;13,207;J;10;G;;;V;;;;1
678773;189;2020;NAP;12,699;J;10;G;;17;M;5;4;60;2
683950;156;2020;;9,89;J;10;G;;;V;;;;1
678687;156;2020;NAP;11,74;J;11;G;;18;M;4;4;63;2
678790;156;2020;;10,31;J;10;G;;17;V;3;4;;1
682733;156;2020;NAP;11,762;J;10;G;;17;V;5;5;63;3
619086;156;2020;NTE;;;;;;20;V;4;6;73,5;1
684225;156;2020;NAP;9,672;J;10;G;;18;V;4;5;60;1
679179;182;2020;;13,153;J;10;G;;;M;;;;1
678714;156;2020;NAP;11,635;J;11;G;;19;V;4;5;18;1
598648;156;2020;;;;;;;21;V;4;4;;1
596338;156;2020;NTE;;;;;;21;V;3;4;168;1
678417;156;2020;NAP;10,47;J;5;G;;20;V;3;5;30;1
678823;189;2020;BMA;12,798;J;10;G;;18;V;3;5;;4
682724;156;2020;NAP;10,086;J;10;G;;18;V;3;5;60;1
678827;156;2020;BMA;10,723;J;5;G;;20;V;2;3;;1
679832;158;2020;BMA;11,052;J;10;G;;18;M;5;5;;1
678443;189;2020;BMA;12,56;J;10;G;;18;V;4;4;;1
647760;156;2020;NTE;;;;;;19;V;3;3;84;1
679194;182;2020;;13,689;J;10;G;;;M;;;;2
678669;156;2020;;10,406;J;10;G;;18;V;4;3;;1
682947;158;2020;;10,792;J;10;G;;;;;;;1
679178;182;2020;NAP;12,677;J;10;G;;18;V;4;5;72;1
678804;156;2020;NAP;11,199;J;10;G;;18;V;5;5;60;2
682956;158;2020;NAP;10,962;J;10;G;;18;V;5;5;42;2
678500;156;2020;NAP;12,606;J;10;G;;18;V;5;5;60;1
683968;158;2020;NAP;10,674;J;10;G;;19;M;5;4;42;1
678923;189;2020;NAP;12,252;J;10;G;;18;M;4;5;60;2
678778;156;2020;NAP;10,548;J;10;G;;17;V;4;4;60;7
678831;156;2020;NAP;11,61;J;10;G;;18;V;4;4;60;1
680560;182;2020;;11,576;J;10;G;;;V;;;;1
679979;158;2020;NAP;11,393;J;11;G;;18;M;5;5;36;1
685906;156;2020;NLE;9,652;J;10;G;;20;M;4;5;42;1
682680;189;2020;NAP;11,994;J;10;G;;17;V;5;5;60;1
681572;156;2020;NAP;9,882;J;10;G;;17;V;5;5;48;1
678624;156;2020;NAP;13,642;J;10;G;;18;V;5;5;60;1
678462;156;2020;NAP;10,272;J;10;G;;17;V;4;4;54;2
679177;182;2020;BMA;11,96;J;10;G;;17;V;5;5;;2
686517;189;2020;NLE;11,884;J;10;G;;18;M;3;5;60;1
679890;158;2020;NAP;12,484;J;10;G;;18;V;5;5;60;1
679187;182;2020;;12,601;J;10;G;;;V;;;;1
678777;156;2020;NAP;10,258;J;10;G;;18;V;4;5;24;1
686417;189;2020;NLE;11,66;J;10;G;;18;V;5;5;60;4
682958;158;2020;NAP;10,794;J;10;G;;18;V;4;2;60;2
678686;189;2020;BMA;12,862;J;10;G;;17;V;5;5;;3
678752;156;2020;NAP;11,376;J;10;G;;18;V;5;5;60;2
682925;158;2020;BMA;10,792;J;10;G;;18;V;5;5;;7
683920;156;2020;;9,934;J;10;G;;;V;;;;1
683925;156;2020;NAP;9,722;J;10;G;;18;V;5;3;60;3
659501;158;2020;NAP;6,64;S;12;O;;51;M;2;2;24;1
679216;182;2020;NAP;7,5;J;4;T;;44;V;4;3;48;1
678698;156;2020;BMA;11,879;J;11;G;;17;V;4;5;;5
679193;182;2020;;12,903;J;10;G;;;V;;;;4
678780;156;2020;NAP;12,064;J;10;G;;18;V;4;3;60;1
660028;189;2020;NAP;6,36;S;13;N;;42;V;3;3;24;1
685990;156;2020;NLE;9,451;J;10;G;;18;V;4;5;54;2
678503;156;2020;NAP;11,306;J;10;G;;18;M;4;4;60;1
679949;158;2020;NAP;11,936;J;11;G;;18;M;5;4;60;2
678466;156;2020;NAP;11,95;J;10;G;;17;V;5;4;60;1
678761;156;2020;NAP;10,857;J;10;G;;17;V;4;4;60;1
679836;158;2020;NAP;13,444;J;10;G;;18;V;4;5;60;1
678474;156;2020;NAP;11,178;J;10;G;;18;V;3;4;60;1
682718;156;2020;NAP;10,186;J;10;G;;17;V;5;5;6;1
682736;182;2020;BMA;11,908;J;10;G;;18;M;4;5;;3
678869;156;2020;NAP;10,4;J;10;G;;18;V;5;4;60;1
679204;182;2020;NAP;12,572;J;10;G;;18;V;5;5;72;1
679182;156;2020;NAP;12,515;J;10;G;;17;V;5;5;63;3
679207;158;2020;NAP;12,064;J;11;G;;18;V;3;3;30;8
682719;156;2020;NAP;10,072;J;10;G;;18;V;5;4;48;1
678841;156;2020;NAP;10,9;J;10;G;;17;V;4;5;48;1
678704;156;2020;NAP;11,144;J;10;G;;18;V;3;5;60;2
682705;156;2020;BMA;9,994;J;10;G;;19;V;3;5;;5
680697;156;2020;NRO;10,946;J;10;G;;17;V;4;5;24;2
679850;158;2020;NAP;11,873;J;5;G;;20;V;4;4;79,5;1
679971;158;2020;NAP;11,128;J;10;G;;18;M;5;5;60;2
679203;182;2020;NAP;13,099;J;11;G;;18;V;4;5;60;1
679929;158;2020;NAP;11,648;J;10;G;;18;V;6;5;60;1
22547;156;2020;;7,4;J;4;T;;50;V;3;3;;1
678821;189;2020;BMA;12,594;J;10;G;;18;M;5;5;;1
679946;158;2020;NAP;11,468;J;10;G;;18;V;4;5;0;3
678891;156;2020;NAP;11,81;J;10;G;;17;M;5;5;60;1
683922;156;2020;NAP;9,882;J;10;G;;18;V;4;4;30;1
678621;156;2020;NAP;11,868;J;10;G;;18;M;4;4;54;1
679209;158;2020;NSC;12,766;J;10;G;;17;V;5;5;36;3
682690;189;2020;NAP;12,04;J;10;G;;17;M;5;5;30;1
678835;189;2020;NAP;12,478;J;10;G;;18;V;5;4;60;2
679135;156;2020;NLE;9,496;J;10;G;;19;V;4;4;48;1
678454;189;2020;NAP;12,24;J;10;G;;17;V;5;5;60;2
685923;156;2020;;9,538;J;10;G;;17;V;;;;2
682735;182;2020;NAP;11,879;J;11;G;;18;M;5;5;72;1
686099;189;2020;NLE;11,812;J;10;G;;18;V;4;5;60;2
679926;158;2020;NAP;12,426;J;10;G;;17;M;5;5;60;1
679157;158;2020;NAP;12,434;J;10;G;;18;V;4;5;18;17
679790;158;2020;NAP;11,047;J;10;G;;18;V;4;4;60;1
678496;156;2020;NAP;12,267;J;11;G;;17;V;5;5;60;1
679868;158;2020;;11,915;J;10;G;;;M;;;;2
678487;189;2020;NAP;12,6;J;10;G;;18;M;3;3;60;3
678672;156;2020;NAP;11,29;J;10;G;;18;V;6;5;60;1
678872;156;2020;NAP;11,002;J;10;G;;18;V;5;4;60;1
682916;158;2020;NAP;10,966;J;10;G;;17;M;3;3;60;4
678490;189;2020;NAP;12,11;J;10;G;;18;V;5;5;60;1
682707;156;2020;;10,184;J;10;G;;;V;;;;1
678865;156;2020;BMA;10,573;J;10;G;;18;V;3;4;;4
678874;156;2020;NAP;11,535;J;10;G;;18;V;3;4;60;1
678858;156;2020;NAP;12,392;J;10;G;;18;V;5;4;60;1
678914;156;2020;NAP;10,864;J;10;G;;17;V;3;5;42;1
681647;156;2020;NAP;9,924;J;10;G;;18;V;5;5;60;1
678494;189;2020;NAP;12,662;J;10;G;;18;M;4;4;60;1
682966;158;2020;NAP;10,848;J;10;G;;17;V;4;5;6;1
679879;158;2020;NAP;11,597;J;10;G;;17;M;4;5;60;1
678866;156;2020;NAP;10,542;J;10;G;;18;M;3;3;60;1
678692;156;2020;NAP;12,59;J;10;G;;18;V;2;6;60;2
678664;156;2020;NAP;13,264;J;10;G;;18;V;4;3;60;1
678648;156;2020;;10,24;J;10;G;;;V;;;;2
679843;158;2020;NAP;12,092;J;6;G;;18;V;5;4;36;2
678694;156;2020;;11,165;J;10;G;;;;;;;1
679905;158;2020;NAP;11,166;J;10;G;;17;V;4;5;6;1
682729;156;2020;NAP;9,994;J;10;G;;20;V;3;3;18;2
678441;156;2020;NAP;11,188;J;10;G;;18;V;3;4;60;2
678470;156;2020;;11,26;J;10;G;;;V;;;;1
685972;156;2020;NLE;9,488;J;10;G;;19;V;5;4;42;1
678896;156;2020;NAP;12,591;J;10;G;;17;V;4;1;60;1
679872;158;2020;;11,947;J;10;G;;;;;;;1
678816;156;2020;NAP;10,448;J;10;G;;19;V;3;3;60;1
682712;156;2020;NAP;10,054;J;10;G;;17;V;4;5;18;1
678687;182;2020;NAP;11,74;J;11;G;;18;M;4;4;72;1
678412;156;2020;NAP;12,683;J;11;G;;18;V;5;5;60;1
678697;156;2020;NAP;12,026;J;10;G;;18;V;5;5;0;2
678839;156;2020;BMA;10,8;J;11;G;;17;V;4;5;;4
678657;156;2020;BMA;10,706;J;10;G;;18;V;5;4;;4
678849;189;2020;NAP;13,006;J;10;G;;18;M;5;4;60;1
678851;156;2020;NAP;11,938;J;10;G;;18;V;4;3;60;1
599294;156;2020;NTE;;;;;;22;V;3;3;93;1
619214;189;2020;;;;;;;20;V;5;5;;1
685502;156;2020;NRO;11,543;J;5;G;;20;V;5;5;78;3
619786;158;2020;NAP;12,427;J;5;G;;26;V;3;5;66;1
678737;156;2020;NAP;11,408;J;10;G;;18;V;5;5;60;1
683976;158;2020;;10,638;J;10;G;;;V;;;;1
683931;156;2020;NAP;9,756;J;10;G;;18;V;5;4;54;1
660125;189;2020;;;;;;;18;M;;;;1
685912;156;2020;NLE;9,628;J;10;G;;19;V;5;4;60;1
678479;156;2020;NAP;11,698;J;10;G;;18;V;6;6;60;1
679928;158;2020;NAP;11,31;J;10;G;;18;V;3;5;18;1
647735;158;2020;NTE;;;;;;18;V;5;5;70,5;1
683960;182;2020;BMA;11,621;J;10;G;;17;V;5;5;;1
678459;156;2020;NAP;11,254;J;10;G;;18;V;3;4;60;1
683959;182;2020;NAP;11,546;J;10;G;;17;V;5;5;36;2
678325;156;2020;NRO;10,667;J;11;G;;18;V;5;5;18;1
678502;156;2020;NAP;13,428;J;10;G;;18;V;3;3;60;1
678685;156;2020;NAP;13,074;J;10;G;;17;V;6;4;60;1
678690;156;2020;NAP;12,02;J;10;G;;17;V;5;5;60;1
678881;156;2020;NAP;13,136;J;10;G;;18;V;3;4;60;1
678834;182;2020;NAP;11,56;J;10;G;;18;V;5;5;66;1
678764;156;2020;NAP;11,722;J;10;G;;17;V;4;4;60;1
678666;156;2020;NAP;11,53;J;10;G;;17;V;5;5;12;1
682704;156;2020;NAP;10,026;J;10;G;;18;V;5;5;60;1
678477;156;2020;NAP;12,883;J;10;G;;17;V;3;3;60;1
678793;156;2020;BMA;12,568;J;10;G;;17;M;5;5;;2
678423;156;2020;BMA;12,896;J;10;G;;17;V;4;4;;2
654897;158;2020;BMA;12,267;J;11;G;;18;M;5;5;;3
678409;189;2020;NAP;12,154;J;10;G;;17;V;4;5;60;1
682711;156;2020;NAP;10,074;J;10;G;;18;M;3;4;60;1
679967;158;2020;NAP;11,716;J;10;G;;18;V;4;5;48;1
678899;156;2020;NAP;13,188;J;10;G;;19;V;5;5;60;1
678652;156;2020;;12,356;J;10;G;;;V;;;;1
682717;156;2020;NAP;10,203;J;10;G;;18;V;4;5;60;1
678738;156;2020;NAP;12,34;J;10;G;;18;V;5;5;60;1
678920;156;2020;;10,947;J;10;G;;;V;;;;1
679190;182;2020;NAP;12,518;J;10;G;;17;V;5;5;72;1
679208;182;2020;BMA;11,96;J;10;G;;18;M;5;5;;2
678741;156;2020;;12,504;J;10;G;;;V;;;;1
682602;158;2020;NAP;9,902;J;11;G;;19;M;4;5;0;1
678665;156;2020;NAP;10,662;J;10;G;;18;V;5;5;6;2
679903;158;2020;NAP;12,18;J;10;G;;18;M;4;5;54;1
678410;189;2020;NAP;12,092;J;10;G;;18;V;3;4;60;2
679196;158;2020;NAP;12,576;J;10;G;;18;M;3;5;42;2
678434;156;2020;NAP;10,408;J;10;G;;18;V;5;4;36;3
683977;158;2020;NAP;10,67;J;10;G;;18;V;6;4;54;1
678894;156;2020;NAP;11,164;J;10;G;;18;V;4;5;60;1
683923;156;2020;NAP;9,852;J;10;G;;17;V;5;5;54;1
682923;158;2020;BMA;10,917;J;5;G;;21;V;4;4;;2
678998;156;2020;;9,742;J;10;G;;17;V;3;3;;4
679182;182;2020;NAP;12,515;J;10;G;;17;V;5;5;72;1
678447;189;2020;;12,248;J;10;G;;18;V;4;4;;1
679938;158;2020;NAP;11,722;J;10;G;;18;V;4;4;60;1
683974;158;2020;;10,696;J;10;G;;;M;;;;3
679794;158;2020;NAP;11,412;J;10;G;;18;V;5;5;36;2
574463;189;2020;NAP;12,38;J;10;G;;21;V;4;5;60;1
678814;156;2020;BMA;10,844;J;10;G;;18;V;4;3;;4
682720;156;2020;NAP;10,066;J;10;G;;17;V;5;5;24;1
678703;189;2020;NAP;12,728;J;10;G;;18;M;5;5;60;2
678852;156;2020;NAP;11,064;J;10;G;;17;V;4;3;48;2
685971;156;2020;NLE;9,59;J;10;G;;18;V;5;5;6;2
683926;156;2020;NAP;9,958;J;10;G;;18;V;3;3;18;1
679203;156;2020;NAP;13,099;J;11;G;;18;V;4;5;54;2
679824;158;2020;NAP;11,098;J;10;G;;17;V;5;5;24;1
678904;156;2020;NAP;10,558;J;10;G;;18;V;5;5;42;2
679846;158;2020;BMA;11,138;J;10;G;;17;M;3;4;;6
679218;156;2020;NAP;11,966;J;10;G;;18;V;3;4;63;3
679805;158;2020;NAP;11,988;J;10;G;;17;M;4;5;12;1
678880;156;2020;NAP;11,744;J;10;G;;17;V;5;4;60;1
678860;182;2020;NAP;11,606;J;10;G;;17;V;5;5;66;1
618862;156;2020;;;;;;;22;V;4;3;;1
678637;189;2020;NAP;12,61;J;10;G;;18;V;5;5;60;2
678613;156;2020;NAP;11,142;J;10;G;;18;V;4;4;60;1
679819;158;2020;;12,472;J;10;G;;;M;;;;1
682951;158;2020;BMA;10,778;J;10;G;;18;M;5;4;;2
682735;156;2020;NAP;11,879;J;11;G;;18;M;5;5;63;2
678817;156;2020;NAP;10,358;J;10;G;;17;V;6;5;42;1
678776;156;2020;NAP;10,34;J;10;G;;18;V;5;5;60;1
679944;158;2020;;11,438;J;10;G;;;V;;;;2
678766;156;2020;NAP;10,658;J;10;G;;18;V;4;4;60;1
678729;156;2020;BMA;10,584;J;10;G;;19;V;4;4;;4
679180;182;2020;;13,62;J;10;G;;;;;;;1
678842;156;2020;NAP;11,962;J;10;G;;17;V;5;4;60;1
678671;156;2020;BMA;11,112;J;10;G;;18;V;4;5;;1
679183;182;2020;;13,868;J;10;G;;;V;;;;1
678924;156;2020;NAP;12,372;J;10;G;;18;V;5;4;60;1
678617;156;2020;BMA;13,014;J;10;G;;18;V;5;5;;3
678921;156;2020;;12,524;J;10;G;;;V;;;;1
660237;156;2020;;10,478;J;10;G;;19;V;;;;6
685774;189;2020;NRO;12,267;J;11;G;;17;M;5;5;60;1
682683;156;2020;NAP;10,036;J;10;G;;18;V;5;5;60;4
678397;189;2020;BMA;12,758;J;10;G;;18;V;3;3;;2
679028;156;2020;;9,891;J;10;G;;;V;;;;6
678440;156;2020;NAP;11,418;J;10;G;;18;V;4;4;60;3
679802;158;2020;NAP;11,182;J;10;G;;18;M;2;3;60;1
679210;156;2020;NAP;13,088;J;10;G;;17;V;5;5;63;3
679210;182;2020;NAP;13,088;J;10;G;;17;V;5;5;72;1
678893;156;2020;NAP;11,123;J;10;G;;17;V;5;4;0;1
683947;156;2020;NAP;9,765;J;10;G;;17;M;6;3;42;1
683946;156;2020;NAP;9,886;J;10;G;;18;V;4;5;12;1
678492;156;2020;NAP;11,556;J;10;G;;18;V;3;3;60;1
679200;182;2020;;12,479;J;10;G;;;M;;;;3
678762;189;2020;BMA;13,018;J;10;G;;18;V;5;5;;4
679970;158;2020;NAP;12,741;J;11;G;;17;M;4;4;60;1
678406;156;2020;NAP;12,668;J;10;G;;18;V;5;5;60;1
678769;156;2020;NAP;12,374;J;10;G;;17;M;5;5;42;1
682675;156;2020;NAP;10,06;J;10;G;;19;V;5;5;60;1
678754;156;2020;NAP;10,288;J;10;G;;18;V;5;4;30;1
678467;189;2020;NAP;12,574;J;10;G;;18;V;4;4;36;1
679916;158;2020;NAP;11,892;J;10;G;;18;V;4;3;60;1
678927;189;2020;NAP;12,474;J;10;G;;18;V;4;4;60;1
679837;158;2020;NAP;11,552;J;11;G;;17;V;5;5;60;2
679185;182;2020;;12,751;J;10;G;;;V;;;;1
678819;156;2020;NAP;11,293;J;10;G;;18;M;4;4;60;1
678630;189;2020;BMA;13,118;J;11;G;;19;V;4;5;;1
678902;189;2020;NAP;13,272;J;10;G;;17;V;4;4;60;1
685918;156;2020;NLE;9,592;J;10;G;;18;V;4;4;6;1
653170;156;2020;NLE;9,607;J;5;G;;21;V;6;4;54;1
678688;156;2020;NAP;10,955;J;11;G;;18;V;5;5;42;1
679153;158;2020;NAP;12,37;J;10;G;;18;V;5;5;18;2
619122;156;2020;NAP;13,078;J;10;G;;20;V;5;5;60;1
660523;158;2020;;;;;;;20;M;;;;1
679213;156;2020;NAP;12,208;J;10;G;;17;V;5;5;36;7
682723;189;2020;NAP;11,904;J;10;G;;18;V;4;5;60;1
682731;158;2020;NAP;11,884;J;10;G;;17;V;3;5;42;7
682731;156;2020;NAP;11,884;J;10;G;;17;V;3;5;63;6
678909;189;2020;NAP;12,77;J;10;G;;17;M;4;4;60;3
645968;189;2020;NLE;11,688;J;10;G;;18;M;5;5;36;1
647031;156;2020;NAP;10,059;J;6;G;;19;M;4;4;54;1
655425;156;2020;NAP;10,578;J;10;G;;18;V;5;4;60;1
678717;156;2020;NAP;10,479;J;10;G;;18;M;5;5;60;2
679910;158;2020;NAP;11,843;J;10;G;;18;V;5;4;60;2
678396;156;2020;NAP;11,538;J;10;G;;17;V;5;5;63;2
679188;182;2020;NAP;13,024;J;6;G;;17;M;5;4;72;1
678658;156;2020;NAP;11,225;J;11;G;;18;V;5;5;30;2
683975;158;2020;NAP;10,674;J;10;G;;17;M;5;5;48;1
682929;158;2020;NAP;10,88;J;10;G;;17;M;3;3;60;1
678747;156;2020;;11,284;J;10;G;;;V;;;;3
682701;156;2020;BMA;10,058;J;10;G;;18;V;5;5;;4
682926;158;2020;NAP;10,856;J;10;G;;18;V;5;5;48;2
683980;158;2020;NAP;10,644;J;10;G;;18;V;5;5;12;2
678750;156;2020;NAP;10,528;J;10;G;;17;V;5;5;60;1
682606;158;2020;NAP;11,668;J;10;G;;18;V;5;5;12;4
679901;158;2020;NAP;11,35;J;10;G;;17;M;4;5;42;3
686201;182;2020;NLE;11,429;J;10;G;;18;V;3;3;66;1
682737;182;2020;NAP;11,92;J;10;G;;17;V;5;5;48;1
683928;156;2020;NAP;9,985;J;10;G;;18;V;4;4;48;1
680716;156;2020;NAP;9,758;J;10;G;;18;V;3;5;60;1
678787;156;2020;NAP;10,716;J;10;G;;18;V;5;5;48;3
679899;158;2020;NAP;11,074;J;10;G;;18;M;3;3;60;1
678770;156;2020;NAP;10,967;J;10;G;;17;V;3;4;60;1
678311;158;2020;NAP;10,37;J;10;G;;17;V;3;3;6;1
678689;156;2020;;12,724;J;10;G;;;V;;;;1
678863;156;2020;;10,247;J;10;G;;;V;;;;6
678820;156;2020;NAP;10,32;J;10;G;;17;V;4;5;60;1
679873;158;2020;;12,026;J;10;G;;;M;;;;1
678650;156;2020;NAP;11,468;J;10;G;;18;V;5;5;60;1
679189;182;2020;;12,523;J;10;G;;;M;;;;2
679835;158;2020;NAP;11,3;J;10;G;;17;M;6;4;30;1
678916;156;2020;NAP;11,888;J;10;G;;18;V;5;4;60;1
678783;156;2020;NAP;12,58;J;10;G;;17;V;4;4;60;1
679809;158;2020;NAP;13,925;J;10;G;;18;M;4;5;60;1
679191;182;2020;;12,593;J;11;G;;;V;;;;2
678911;189;2020;NAP;13,066;J;10;G;;18;M;3;4;60;1
678767;156;2020;NAP;10,352;J;10;G;;18;V;4;4;0;1
683802;156;2020;NLE;9,656;J;10;G;;17;V;4;5;60;2
678471;156;2020;NAP;10,286;J;10;G;;17;V;4;4;60;2
678453;189;2020;BMA;12,85;J;10;G;;18;M;5;4;;1
682698;156;2020;NAP;10,068;J;10;G;;17;V;5;5;36;1
679207;182;2020;NAP;12,064;J;11;G;;18;V;3;3;54;1
678759;156;2020;NAP;10,854;J;10;G;;18;V;5;4;60;1
678663;156;2020;NAP;10,56;J;11;G;;19;V;5;5;30;2
554492;156;2020;NAP;7,39;J;4;T;;23;M;5;5;69;1
678646;156;2020;NAP;10,904;J;10;G;;18;V;4;3;60;1
482305;189;2020;BMA;8,9;J;4;T;;32;V;2;2;;3
678844;156;2020;NAP;13,924;J;10;G;;18;M;4;4;60;1
682734;182;2020;BMA;11,828;J;10;G;;17;V;4;4;;1
682739;156;2020;NAP;11,89;J;10;G;;18;V;5;5;63;3
678448;156;2020;BMA;8,6;J;4;T;;22;V;4;4;;2
678882;156;2020;NAP;10,462;J;10;G;;18;V;4;4;42;1
680701;156;2020;BMA;9,831;J;10;G;;18;V;5;5;;2
682607;158;2020;NAP;11,708;J;11;G;;18;V;5;5;0;3
678497;156;2020;NAP;10,446;J;10;G;;18;V;5;5;60;1
683952;156;2020;;9,952;J;10;G;;;V;;;;1
683953;158;2020;NAP;10,493;J;10;G;;17;M;4;5;6;2
679892;158;2020;NAP;11,434;J;10;G;;18;V;5;5;60;3
678480;156;2020;NAP;12,451;J;10;G;;18;V;4;5;60;1
678450;156;2020;NAP;13,514;J;10;G;;18;V;4;3;60;1
682692;156;2020;NAP;10,032;J;10;G;;19;M;3;3;42;1
678860;156;2020;NAP;11,606;J;10;G;;17;V;5;5;57;2
618862;189;2020;;;;;;;22;V;4;3;;4
684221;156;2020;NAP;9,67;J;10;G;;17;V;4;5;18;1
678845;156;2020;NAP;11,272;J;10;G;;18;V;5;5;60;3
679935;158;2020;NAP;11,052;J;11;G;;17;V;4;5;12;2
679943;158;2020;NAP;11,164;J;10;G;;18;M;6;5;60;2
679197;182;2020;NAP;12,404;J;10;G;;18;M;3;2;72;1
679964;158;2020;NAP;12,23;J;10;G;;18;V;4;4;60;3
678710;156;2020;NAP;10,967;J;11;G;;17;V;4;5;60;1
682949;158;2020;NAP;10,988;J;10;G;;19;M;5;5;60;1
680833;156;2020;NLE;9,618;J;10;G;;17;V;4;3;54;2
679876;158;2020;;12,598;J;10;G;;;M;;;;1
679937;158;2020;NAP;11,2;J;11;G;;17;M;3;5;12;3
679952;158;2020;;11,72;J;5;G;;;V;;;;1
679940;158;2020;NAP;11,891;J;10;G;;17;M;5;5;60;2
678460;189;2020;NAP;12,096;J;10;G;;17;V;5;5;60;1
678468;156;2020;NAP;12,022;J;10;G;;18;V;5;5;60;1
678806;189;2020;NAP;12,338;J;10;G;;17;M;5;5;60;1
678645;156;2020;NAP;10,98;J;10;G;;17;V;5;5;60;1
678634;156;2020;NAP;11,374;J;10;G;;18;V;5;5;60;1
660237;189;2020;;;;;;;19;V;;;;1
678832;156;2020;NAP;12,61;J;10;G;;18;M;5;4;60;1
679913;158;2020;NAP;13,292;J;10;G;;18;V;3;4;60;1
678442;156;2020;NAP;11,472;J;10;G;;18;V;3;4;60;1
678868;156;2020;NAP;13,23;J;10;G;;18;V;5;5;63,83;2
678465;156;2020;;11,15;J;10;G;;;V;;;;1
678828;156;2020;NAP;11,408;J;10;G;;17;M;5;5;60;1
679221;182;2020;;12,258;J;10;G;;;;;;;1
685911;156;2020;NLE;9,643;J;10;G;;17;V;5;4;42;1
678667;189;2020;NAP;12,782;J;10;G;;18;V;5;5;60;1
682962;158;2020;NAP;10,934;J;10;G;;18;M;6;3;48;5
678711;189;2020;NAP;12,086;J;11;G;;17;M;5;5;60;1
682693;156;2020;NAP;10,218;J;10;G;;17;V;5;5;36;3
678922;156;2020;;11,749;J;10;G;;;M;;;;1
678638;156;2020;NAP;11,589;J;10;G;;18;V;3;3;60;1
678771;156;2020;BMA;10,626;J;10;G;;18;V;3;3;;1
678391;156;2020;NAP;10,908;J;10;G;;18;V;5;5;60;2
678629;156;2020;;10,478;J;10;G;;17;V;3;5;;1
678469;156;2020;;12,04;J;10;G;;;M;;;;1
679907;158;2020;NAP;11,098;J;10;G;;18;V;3;4;60;1
678702;156;2020;NAP;11,416;J;10;G;;18;V;4;4;30;1
683936;156;2020;;9,747;J;10;G;;;V;;;;1
682938;158;2020;NAP;10,751;J;10;G;;18;M;4;3;60;1
682917;158;2020;;10,928;J;10;G;;;V;;;;1
678720;156;2020;;13,18;J;10;G;;;;;;;1
679955;158;2020;BMA;11,39;J;10;G;;18;V;5;4;;1
678483;156;2020;NAP;11,758;J;10;G;;18;V;3;4;54;1
682959;158;2020;NAP;10,99;J;5;G;;34;M;6;3;6;1
678401;156;2020;NAP;11,844;J;10;G;;18;V;4;4;60;1
679203;158;2020;NAP;13,099;J;11;G;;18;V;4;5;30;
682611;158;2020;NAP;10,554;J;10;G;;17;M;4;5;12;
683958;158;2020;NAP;11,5;J;5;G;;23;V;5;4;42;
664341;156;2020;NUE;;;;;;22;V;;;25,5;
668613;158;2020;NUE;;;;;;23;V;;;18;
677259;156;2020;NUE;;;;;;20;V;;;33;
26045;156;2020;NCA;;;;;;47;V;4;4;48;
673769;158;2020;NUE;;;;;;21;V;;;27;
683190;189;2020;;;;;;;20;V;5;5;;
